"f0_box","temp","date_collected","sex","pronotum","rwing_length","rwing_width","lwing_length","lwing_width","rep","pron.w.ratio","sw.yn","rearing_density","days_to_hatch"
"D","28","20/08/2021","F",4.1,13.29,"","",NA,"D.28.20/08/2021",0.308502633559067,"Lw",270,11
"D","28","20/08/2021","F",4.03,14.09,"","",NA,"D.28.20/08/2021",0.286018452803407,"Lw",270,11
"D","28","20/08/2021","M",4.13,13.41,"4.75","",NA,"D.28.20/08/2021",0.307979120059657,"Lw",270,11
"D","28","20/08/2021","F",4.13,14.2,"","",NA,"D.28.20/08/2021",0.290845070422535,"Lw",270,11
"D","28","20/08/2021","M",4.26,14.17,"4.85","",NA,"D.28.20/08/2021",0.300635144671842,"Lw",270,11
"D","28","20/08/2021","M",4.28,14.29,"4.74","",NA,"D.28.20/08/2021",0.299510146955913,"Lw",270,11
"D","28","20/08/2021","M",4.09,13.84,"4.74","",NA,"D.28.20/08/2021",0.295520231213873,"Lw",270,11
"D","28","20/08/2021","M",4.16,14.37,"4.8","",NA,"D.28.20/08/2021",0.289491997216423,"Lw",270,11
"D","28","20/08/2021","M",4.11,14.27,"4.85","",NA,"D.28.20/08/2021",0.28801681850035,"Lw",270,11
"D","28","20/08/2021","M",4.1,13.84,"4.66","",NA,"D.28.20/08/2021",0.296242774566474,"Lw",270,11
"D","28","20/08/2021","M",4.15,14.32,"4.65","",NA,"D.28.20/08/2021",0.289804469273743,"Lw",270,11
"D","28","20/08/2021","M",4.2,14.15,"4.65","",NA,"D.28.20/08/2021",0.296819787985866,"Lw",270,11
"D","28","20/08/2021","M",4.23,13.99,"4.82","",NA,"D.28.20/08/2021",0.302358827734096,"Lw",270,11
"D","28","20/08/2021","M",4.23,14.33,"4.82","",NA,"D.28.20/08/2021",0.295184926727146,"Lw",270,11
"D","28","20/08/2021","M",4.27,14.17,"4.79","",NA,"D.28.20/08/2021",0.301340860973888,"Lw",270,11
"D","28","20/08/2021","M",4.07,13.15,"4.48","",NA,"D.28.20/08/2021",0.309505703422053,"Lw",270,11
"D","28","20/08/2021","M",4.09,14.39,"4.8","",NA,"D.28.20/08/2021",0.284225156358582,"Lw",270,11
"D","28","20/08/2021","M",3.95,13.65,"4.76","",NA,"D.28.20/08/2021",0.289377289377289,"Lw",270,11
"D","28","20/08/2021","M",4.31,14.31,"4.74","",NA,"D.28.20/08/2021",0.301187980433263,"Lw",270,11
"D","28","20/08/2021","M",4.2,13.59,"4.79","",NA,"D.28.20/08/2021",0.309050772626932,"Lw",270,11
"D","28","20/08/2021","M",4.29,14.22,"4.76","",NA,"D.28.20/08/2021",0.30168776371308,"Lw",270,11
"D","28","20/08/2021","M",4.14,13.89,"4.7","",NA,"D.28.20/08/2021",0.298056155507559,"Lw",270,11
"D","28","20/08/2021","M",4.28,14.57,"4.75","",NA,"D.28.20/08/2021",0.293754289636239,"Lw",270,11
"D","28","20/08/2021","M",4.15,14.52,"4.76","",NA,"D.28.20/08/2021",0.285812672176309,"Lw",270,11
"D","28","20/08/2021","M",4.08,13.44,"4.87","",NA,"D.28.20/08/2021",0.303571428571429,"Lw",270,11
"D","28","20/08/2021","M",4.2,14.36,"4.87","",NA,"D.28.20/08/2021",0.292479108635098,"Lw",270,11
"D","28","20/08/2021","M",4.1,13.73,"4.85","",NA,"D.28.20/08/2021",0.298616168973052,"Lw",270,11
"D","28","20/08/2021","M",4.23,14.84,"4.93","",NA,"D.28.20/08/2021",0.285040431266846,"Lw",270,11
"D","28","20/08/2021","M",3.9,12.97,"4.57","",NA,"D.28.20/08/2021",0.300693909020817,"Lw",270,11
"D","28","20/08/2021","M",4.08,13.66,"4.57","",NA,"D.28.20/08/2021",0.298682284040996,"Lw",270,11
"D","28","20/08/2021","M",4.19,14.62,"5.09","",NA,"D.28.20/08/2021",0.286593707250342,"Lw",270,11
"D","28","20/08/2021","M",4.31,13.94,"4.85","",NA,"D.28.20/08/2021",0.309182209469153,"Lw",270,11
"D","28","20/08/2021","M",4.1,13.8,"4.76","",NA,"D.28.20/08/2021",0.297101449275362,"Lw",270,11
"D","28","20/08/2021","M",4.4,14.3,"4.87","",NA,"D.28.20/08/2021",0.307692307692308,"Lw",270,11
"D","28","20/08/2021","M",4.14,13.39,"4.61","",NA,"D.28.20/08/2021",0.309185959671397,"Lw",270,11
"D","28","20/08/2021","M",4.02,13.59,"","",NA,"D.28.20/08/2021",0.295805739514349,"Lw",270,11
"D","28","20/08/2021","M",4.07,13.41,"4.65","",NA,"D.28.20/08/2021",0.303504847129008,"Lw",270,11
"D","28","20/08/2021","M",3.96,13.41,"4.68","",NA,"D.28.20/08/2021",0.295302013422819,"Lw",270,11
"C","28","06/08/2021","F",4.01,13.76,"","",NA,"C.28.06/08/2021",0.291424418604651,"Lw",305,11
"C","28","06/08/2021","F",3.82,13.32,"","",NA,"C.28.06/08/2021",0.286786786786787,"Lw",305,11
"C","28","06/08/2021","F",4.08,13.91,"","",NA,"C.28.06/08/2021",0.293314162473041,"Lw",305,11
"C","28","06/08/2021","F",4.16,14.01,"","",NA,"C.28.06/08/2021",0.296930763740186,"Lw",305,11
"C","28","06/08/2021","F",3.83,13.45,"","",NA,"C.28.06/08/2021",0.284758364312268,"Lw",305,11
"C","28","06/08/2021","F",3.81,13.58,"","",NA,"C.28.06/08/2021",0.280559646539028,"Lw",305,11
"C","28","06/08/2021","F",3.86,12.91,"","",NA,"C.28.06/08/2021",0.298993028659954,"Lw",305,11
"C","28","06/08/2021","F",3.89,13.33,"","",NA,"C.28.06/08/2021",0.291822955738935,"Lw",305,11
"C","28","06/08/2021","F",4.14,13.64,"","",NA,"C.28.06/08/2021",0.303519061583578,"Lw",305,11
"C","28","06/08/2021","F",3.96,13.44,"","",NA,"C.28.06/08/2021",0.294642857142857,"Lw",305,11
"C","28","06/08/2021","F",3.74,13.65,"","",NA,"C.28.06/08/2021",0.273992673992674,"Lw",305,11
"C","28","06/08/2021","F",3.86,13.55,"","",NA,"C.28.06/08/2021",0.284870848708487,"Lw",305,11
"C","28","06/08/2021","F",4.2,14.14,"","",NA,"C.28.06/08/2021",0.297029702970297,"Lw",305,11
"C","28","06/08/2021","F",3.88,13.17,"","",NA,"C.28.06/08/2021",0.294608959757024,"Lw",305,11
"C","28","06/08/2021","F",3.99,13.2,"","",NA,"C.28.06/08/2021",0.302272727272727,"Lw",305,11
"C","28","06/08/2021","F",3.5,12.81,"","",NA,"C.28.06/08/2021",0.273224043715847,"Lw",305,11
"C","28","06/08/2021","F",4.27,14.31,"","",NA,"C.28.06/08/2021",0.298392732354996,"Lw",305,11
"C","28","06/08/2021","F",3.91,13.47,"","",NA,"C.28.06/08/2021",0.290274684484039,"Lw",305,11
"C","28","06/08/2021","F",3.93,13.83,"","",NA,"C.28.06/08/2021",0.284164859002169,"Lw",305,11
"C","28","06/08/2021","F",4.07,13.3,"","",NA,"C.28.06/08/2021",0.306015037593985,"Lw",305,11
"C","28","06/08/2021","F",3.99,13.69,"","",NA,"C.28.06/08/2021",0.29145361577794,"Lw",305,11
"C","28","06/08/2021","F",3.91,13.26,"","",NA,"C.28.06/08/2021",0.294871794871795,"Lw",305,11
"C","28","06/08/2021","F",3.9,13.28,"","",NA,"C.28.06/08/2021",0.293674698795181,"Lw",305,11
"C","28","06/08/2021","F",4.14,14.14,"","",NA,"C.28.06/08/2021",0.292786421499293,"Lw",305,11
"C","28","06/08/2021","F",4.17,14.39,"","",NA,"C.28.06/08/2021",0.289784572619875,"Lw",305,11
"C","28","06/08/2021","F",4.01,13.78,"","",NA,"C.28.06/08/2021",0.29100145137881,"Lw",305,11
"C","28","06/08/2021","F",4.15,13.88,"","",NA,"C.28.06/08/2021",0.298991354466859,"Lw",305,11
"C","28","06/08/2021","F",3.95,13.8,"","",NA,"C.28.06/08/2021",0.286231884057971,"Lw",305,11
"C","28","06/08/2021","F",4.1,13.57,"","",NA,"C.28.06/08/2021",0.30213706705969,"Lw",305,11
"C","28","06/08/2021","M",4.2,14,"4.72","",NA,"C.28.06/08/2021",0.3,"Lw",305,11
"C","28","06/08/2021","M",4.23,14.39,"4.78","",NA,"C.28.06/08/2021",0.293954134815844,"Lw",305,11
"C","28","06/08/2021","M",4.08,14.49,"4.88","",NA,"C.28.06/08/2021",0.281573498964803,"Lw",305,11
"C","28","06/08/2021","M",4.03,13.5,"4.59","",NA,"C.28.06/08/2021",0.298518518518519,"Lw",305,11
"C","28","06/08/2021","M",3.99,13.6,"4.66","",NA,"C.28.06/08/2021",0.293382352941176,"Lw",305,11
"C","28","06/08/2021","M",4.16,14.77,"4.74","",NA,"C.28.06/08/2021",0.281651997291808,"Lw",305,11
"C","28","06/08/2021","M",4.1,13.32,"4.55","",NA,"C.28.06/08/2021",0.307807807807808,"Lw",305,11
"C","28","06/08/2021","M",4.25,14.04,"4.92","",NA,"C.28.06/08/2021",0.302706552706553,"Lw",305,11
"C","28","06/08/2021","M",3.68,12.54,"4.23","",NA,"C.28.06/08/2021",0.293460925039872,"Lw",305,11
"C","28","06/08/2021","M",4.02,13.85,"4.62","",NA,"C.28.06/08/2021",0.290252707581227,"Lw",305,11
"C","28","06/08/2021","M",4.33,14.68,"4.98","",NA,"C.28.06/08/2021",0.294959128065395,"Lw",305,11
"C","28","06/08/2021","M",4.2,14.1,"4.9","",NA,"C.28.06/08/2021",0.297872340425532,"Lw",305,11
"C","28","06/08/2021","M",4.08,13.7,"4.73","",NA,"C.28.06/08/2021",0.297810218978102,"Lw",305,11
"C","28","06/08/2021","M",4.25,14.33,"4.81","",NA,"C.28.06/08/2021",0.296580600139567,"Lw",305,11
"C","28","06/08/2021","M",4.13,13.8,"4.73","",NA,"C.28.06/08/2021",0.299275362318841,"Lw",305,11
"C","28","06/08/2021","M",4.15,13.77,"4.72","",NA,"C.28.06/08/2021",0.301379811183733,"Lw",305,11
"C","28","06/08/2021","M",4.23,13.98,"4.69","",NA,"C.28.06/08/2021",0.302575107296137,"Lw",305,11
"C","28","06/08/2021","M",4.18,13.76,"4.6","",NA,"C.28.06/08/2021",0.303779069767442,"Lw",305,11
"C","28","06/08/2021","M",3.94,13.51,"4.63","",NA,"C.28.06/08/2021",0.291635825314582,"Lw",305,11
"C","28","06/08/2021","M",4.24,13.64,"4.71","",NA,"C.28.06/08/2021",0.310850439882698,"Lw",305,11
"C","28","06/08/2021","M",4.17,14.6,"4.89","",NA,"C.28.06/08/2021",0.285616438356164,"Lw",305,11
"C","28","06/08/2021","M",4.32,14.28,"4.74","",NA,"C.28.06/08/2021",0.302521008403361,"Lw",305,11
"C","28","06/08/2021","M",3.98,13.62,"4.59","",NA,"C.28.06/08/2021",0.292217327459618,"Lw",305,11
"C","28","31/07/2021","F",3.84,13.53,"","",NA,"C.28.31/07/2021",0.283813747228381,"Lw",186,NA
"C","28","31/07/2021","F",3.85,13.73,"","",NA,"C.28.31/07/2021",0.28040786598689,"Lw",186,NA
"C","28","31/07/2021","F",3.69,13.16,"","",NA,"C.28.31/07/2021",0.280395136778116,"Lw",186,NA
"C","28","31/07/2021","F",3.95,13.54,"","",NA,"C.28.31/07/2021",0.291728212703102,"Lw",186,NA
"C","28","31/07/2021","F",4.17,13.79,"","",NA,"C.28.31/07/2021",0.302393038433648,"Lw",186,NA
"C","28","31/07/2021","F",3.86,13.4,"","",NA,"C.28.31/07/2021",0.288059701492537,"Lw",186,NA
"C","28","31/07/2021","F",4.11,14.08,"","",NA,"C.28.31/07/2021",0.291903409090909,"Lw",186,NA
"C","28","31/07/2021","F",4.09,14.22,"","",NA,"C.28.31/07/2021",0.287623066104079,"Lw",186,NA
"C","28","31/07/2021","F",4.07,14.11,"","",NA,"C.28.31/07/2021",0.288447909284196,"Lw",186,NA
"C","28","31/07/2021","F",4.07,13.49,"","",NA,"C.28.31/07/2021",0.301704966641957,"Lw",186,NA
"C","28","31/07/2021","F",4.01,13.84,"","",NA,"C.28.31/07/2021",0.289739884393064,"Lw",186,NA
"C","28","31/07/2021","F",3.88,13.52,"","",NA,"C.28.31/07/2021",0.28698224852071,"Lw",186,NA
"C","28","31/07/2021","F",3.99,13.32,"","",NA,"C.28.31/07/2021",0.29954954954955,"Lw",186,NA
"C","28","31/07/2021","F",3.89,13.27,"","",NA,"C.28.31/07/2021",0.293142426525999,"Lw",186,NA
"C","28","31/07/2021","F",3.91,13.39,"","",NA,"C.28.31/07/2021",0.292008961911875,"Lw",186,NA
"C","28","31/07/2021","F",3.96,13.64,"","",NA,"C.28.31/07/2021",0.290322580645161,"Lw",186,NA
"C","28","31/07/2021","F",4.07,13.85,"","",NA,"C.28.31/07/2021",0.293862815884477,"Lw",186,NA
"C","28","31/07/2021","F",3.89,13.53,"","",NA,"C.28.31/07/2021",0.287509238728751,"Lw",186,NA
"C","28","31/07/2021","F",3.99,13.76,"","",NA,"C.28.31/07/2021",0.289970930232558,"Lw",186,NA
"C","28","31/07/2021","F",4.04,13.67,"","",NA,"C.28.31/07/2021",0.295537673738113,"Lw",186,NA
"C","28","31/07/2021","F",3.99,12.91,"","",NA,"C.28.31/07/2021",0.309062742060418,"Lw",186,NA
"C","28","31/07/2021","F",4.24,14,"","",NA,"C.28.31/07/2021",0.302857142857143,"Lw",186,NA
"C","28","31/07/2021","F",4.06,13.65,"","",NA,"C.28.31/07/2021",0.297435897435897,"Lw",186,NA
"C","28","31/07/2021","F",4.05,14.04,"","",NA,"C.28.31/07/2021",0.288461538461538,"Lw",186,NA
"C","28","31/07/2021","F",3.81,13.18,"","",NA,"C.28.31/07/2021",0.28907435508346,"Lw",186,NA
"C","28","31/07/2021","F",4.08,14.11,"","",NA,"C.28.31/07/2021",0.289156626506024,"Lw",186,NA
"C","28","31/07/2021","F",4.04,13.79,"","",NA,"C.28.31/07/2021",0.2929659173314,"Lw",186,NA
"C","28","31/07/2021","F",4.09,13.47,"","",NA,"C.28.31/07/2021",0.303637713437268,"Lw",186,NA
"C","28","31/07/2021","M",4.12,13.88,"4.8","",NA,"C.28.31/07/2021",0.296829971181556,"Lw",186,NA
"C","28","31/07/2021","M",4.2,13.95,"4.79","",NA,"C.28.31/07/2021",0.301075268817204,"Lw",186,NA
"C","28","31/07/2021","M",3.97,13.89,"4.74","",NA,"C.28.31/07/2021",0.28581713462923,"Lw",186,NA
"C","28","31/07/2021","M",4.2,14.09,"4.72","",NA,"C.28.31/07/2021",0.298083747338538,"Lw",186,NA
"C","28","31/07/2021","M",4.07,13.87,"4.92","",NA,"C.28.31/07/2021",0.293439077144917,"Lw",186,NA
"C","28","31/07/2021","M",4.26,14.21,"4.91","",NA,"C.28.31/07/2021",0.299788881069669,"Lw",186,NA
"C","28","31/07/2021","M",3.97,13.76,"4.68","",NA,"C.28.31/07/2021",0.288517441860465,"Lw",186,NA
"C","28","31/07/2021","M",4.14,14.47,"4.85","",NA,"C.28.31/07/2021",0.286109191430546,"Lw",186,NA
"C","28","31/07/2021","M",4.22,13.76,"4.77","",NA,"C.28.31/07/2021",0.306686046511628,"Lw",186,NA
"C","28","31/07/2021","M",3.8,13.75,"4.68","",NA,"C.28.31/07/2021",0.276363636363636,"Lw",186,NA
"C","28","31/07/2021","M",3.94,13.54,"4.81","",NA,"C.28.31/07/2021",0.290989660265879,"Lw",186,NA
"C","28","31/07/2021","M",4.2,14.4,"4.95","",NA,"C.28.31/07/2021",0.291666666666667,"Lw",186,NA
"C","28","31/07/2021","M",4,14.52,"4.88","",NA,"C.28.31/07/2021",0.275482093663912,"Lw",186,NA
"C","28","31/07/2021","M",4.22,14,"5.03","",NA,"C.28.31/07/2021",0.301428571428571,"Lw",186,NA
"C","28","31/07/2021","M",4.28,13.93,"4.81","",NA,"C.28.31/07/2021",0.307250538406317,"Lw",186,NA
"C","28","31/07/2021","M",4.02,13.73,"4.62","",NA,"C.28.31/07/2021",0.29278951201748,"Lw",186,NA
"C","28","31/07/2021","M",4.25,14.27,"4.86","",NA,"C.28.31/07/2021",0.297827610371409,"Lw",186,NA
"C","28","31/07/2021","M",3.68,13.57,"4.7","",NA,"C.28.31/07/2021",0.271186440677966,"Lw",186,NA
"C","28","31/07/2021","M",4.08,13.94,"4.77","",NA,"C.28.31/07/2021",0.292682926829268,"Lw",186,NA
"C","28","31/07/2021","M",4.32,14.36,"4.98","",NA,"C.28.31/07/2021",0.3008356545961,"Lw",186,NA
"C","28","31/07/2021","M",3.99,13.7,"4.68","",NA,"C.28.31/07/2021",0.291240875912409,"Lw",186,NA
"C","28","31/07/2021","M",4.22,14.02,"4.87","",NA,"C.28.31/07/2021",0.300998573466476,"Lw",186,NA
"C","28","31/07/2021","M",4.18,14.41,"4.91","",NA,"C.28.31/07/2021",0.290076335877863,"Lw",186,NA
"C","28","31/07/2021","M",4.28,14.27,"4.87","",NA,"C.28.31/07/2021",0.299929922915207,"Lw",186,NA
"C","28","31/07/2021","M",4.19,13.92,"4.73","",NA,"C.28.31/07/2021",0.301005747126437,"Lw",186,NA
"C","28","31/07/2021","M",3.97,14.08,"4.69","",NA,"C.28.31/07/2021",0.281960227272727,"Lw",186,NA
"C","28","31/07/2021","M",3.82,13.16,"4.63","",NA,"C.28.31/07/2021",0.290273556231003,"Lw",186,NA
"C","28","31/07/2021","M",4.16,13.82,"4.79","",NA,"C.28.31/07/2021",0.301013024602026,"Lw",186,NA
"C","28","31/07/2021","M",4.13,14.05,"4.82","",NA,"C.28.31/07/2021",0.293950177935943,"Lw",186,NA
"C","28","31/07/2021","M",4.26,13.78,"4.8","",NA,"C.28.31/07/2021",0.309143686502177,"Lw",186,NA
"C","25","31/07/2021","F",3.76,13.52,"","",NA,"C.25.31/07/2021",0.27810650887574,"Lw",103,17
"C","25","31/07/2021","F",3.57,12.38,"","",NA,"C.25.31/07/2021",0.288368336025848,"Lw",103,17
"C","25","31/07/2021","F",4.07,13.74,"","",NA,"C.25.31/07/2021",0.296215429403202,"Lw",103,17
"C","25","31/07/2021","F",4.33,14.74,"","",NA,"C.25.31/07/2021",0.293758480325644,"Lw",103,17
"C","25","31/07/2021","F",3.87,13.33,"","",NA,"C.25.31/07/2021",0.290322580645161,"Lw",103,17
"C","25","31/07/2021","F",4.1,13.8,"","",NA,"C.25.31/07/2021",0.297101449275362,"Lw",103,17
"C","25","31/07/2021","F",3.94,13.08,"","",NA,"C.25.31/07/2021",0.301223241590214,"Lw",103,17
"C","25","31/07/2021","F",4.04,14.31,"","",NA,"C.25.31/07/2021",0.282320055904962,"Lw",103,17
"C","25","31/07/2021","F",3.79,13.1,"","",NA,"C.25.31/07/2021",0.289312977099237,"Lw",103,17
"C","25","31/07/2021","F",3.8,13.09,"","",NA,"C.25.31/07/2021",0.290297937356761,"Lw",103,17
"C","25","31/07/2021","F",4.22,13.95,"","",NA,"C.25.31/07/2021",0.302508960573477,"Lw",103,17
"C","25","31/07/2021","F",3.99,13.88,"","",NA,"C.25.31/07/2021",0.287463976945245,"Lw",103,17
"C","25","31/07/2021","F",4.12,14.04,"","",NA,"C.25.31/07/2021",0.293447293447293,"Lw",103,17
"C","25","31/07/2021","F",3.96,13.22,"","",NA,"C.25.31/07/2021",0.299546142208775,"Lw",103,17
"C","25","31/07/2021","F",3.95,13.52,"","",NA,"C.25.31/07/2021",0.29215976331361,"Lw",103,17
"C","25","31/07/2021","F",4.06,13.01,"","",NA,"C.25.31/07/2021",0.31206764027671,"Lw",103,17
"C","25","31/07/2021","M",4.2,13.81,"4.99","",NA,"C.25.31/07/2021",0.304127443881245,"Lw",103,17
"C","25","31/07/2021","M",4.21,14.24,"5.12","",NA,"C.25.31/07/2021",0.29564606741573,"Lw",103,17
"C","25","31/07/2021","M",4.11,13.75,"4.85","",NA,"C.25.31/07/2021",0.298909090909091,"Lw",103,17
"C","25","31/07/2021","M",4.18,13.89,"4.77","",NA,"C.25.31/07/2021",0.30093592512599,"Lw",103,17
"C","25","31/07/2021","M",3.96,13.85,"4.73","",NA,"C.25.31/07/2021",0.285920577617329,"Lw",103,17
"C","25","31/07/2021","M",4.3,14.02,"4.9","",NA,"C.25.31/07/2021",0.306704707560628,"Lw",103,17
"C","25","31/07/2021","M",4.33,14.05,"4.99","",NA,"C.25.31/07/2021",0.308185053380783,"Lw",103,17
"C","25","31/07/2021","M",4.3,14.26,"5.05","",NA,"C.25.31/07/2021",0.301542776998597,"Lw",103,17
"C","25","31/07/2021","M",4.11,13.7,"4.87","",NA,"C.25.31/07/2021",0.3,"Lw",103,17
"C","25","31/07/2021","M",4.23,13.83,"4.76","",NA,"C.25.31/07/2021",0.3058568329718,"Lw",103,17
"C","25","31/07/2021","M",4.02,13.58,"4.55","",NA,"C.25.31/07/2021",0.296023564064801,"Lw",103,17
"C","25","31/07/2021","M",4.13,14.36,"4.94","",NA,"C.25.31/07/2021",0.287604456824513,"Lw",103,17
"C","25","31/07/2021","M",4.44,14.28,"","",NA,"C.25.31/07/2021",0.310924369747899,"Lw",103,17
"C","25","31/07/2021","M",4.06,13.7,"4.89","",NA,"C.25.31/07/2021",0.296350364963504,"Lw",103,17
"C","25","31/07/2021","M",4.01,13.42,"4.71","",NA,"C.25.31/07/2021",0.298807749627422,"Lw",103,17
"C","25","31/07/2021","M",4.27,14.3,"4.9","",NA,"C.25.31/07/2021",0.298601398601399,"Lw",103,17
"C","25","31/07/2021","M",4.18,13.65,"4.82","",NA,"C.25.31/07/2021",0.306227106227106,"Lw",103,17
"C","25","31/07/2021","M",4.18,14.06,"4.86","",NA,"C.25.31/07/2021",0.297297297297297,"Lw",103,17
"C","25","31/07/2021","M",4.27,14.45,"5.11","",NA,"C.25.31/07/2021",0.295501730103806,"Lw",103,17
"C","25","31/07/2021","M",4.09,13.45,"4.71","",NA,"C.25.31/07/2021",0.304089219330855,"Lw",103,17
"D","25","31/07/2021","F",3.71,12.85,"","",NA,"D.25.31/07/2021",0.288715953307393,"Lw",80,17
"D","25","31/07/2021","F",3.98,13.5,"","",NA,"D.25.31/07/2021",0.294814814814815,"Lw",80,17
"D","25","31/07/2021","F",4.15,13.93,"","",NA,"D.25.31/07/2021",0.29791816223977,"Lw",80,17
"D","25","31/07/2021","F",3.88,13.22,"","",NA,"D.25.31/07/2021",0.293494704992436,"Lw",80,17
"D","25","31/07/2021","F",3.9,13.82,"","",NA,"D.25.31/07/2021",0.282199710564399,"Lw",80,17
"D","25","31/07/2021","F",3.97,13.84,"","",NA,"D.25.31/07/2021",0.286849710982659,"Lw",80,17
"D","25","31/07/2021","F",3.89,13.5,"","",NA,"D.25.31/07/2021",0.288148148148148,"Lw",80,17
"D","25","31/07/2021","M",4.29,14.23,"4.91","",NA,"D.25.31/07/2021",0.30147575544624,"Lw",80,17
"D","25","31/07/2021","M",4.4,14.63,"4.94","",NA,"D.25.31/07/2021",0.300751879699248,"Lw",80,17
"D","25","31/07/2021","M",4.02,13.51,"4.67","",NA,"D.25.31/07/2021",0.297557364914878,"Lw",80,17
"D","25","31/07/2021","M",4.18,13.62,"4.82","",NA,"D.25.31/07/2021",0.306901615271659,"Lw",80,17
"D","25","31/07/2021","M",3.92,13.64,"4.69","",NA,"D.25.31/07/2021",0.287390029325513,"Lw",80,17
"D","25","31/07/2021","M",4.13,13.39,"4.66","",NA,"D.25.31/07/2021",0.308439133681852,"Lw",80,17
"D","25","31/07/2021","M",4.41,14.72,"5.03","",NA,"D.25.31/07/2021",0.299592391304348,"Lw",80,17
"D","25","31/07/2021","M",4.44,14.2,"4.96","",NA,"D.25.31/07/2021",0.312676056338028,"Lw",80,17
"D","25","31/07/2021","M",4.33,14.36,"4.89","",NA,"D.25.31/07/2021",0.301532033426184,"Lw",80,17
"D","25","31/07/2021","M",4.01,13.56,"4.77","",NA,"D.25.31/07/2021",0.295722713864307,"Lw",80,17
"D","25","31/07/2021","M",4.54,14.76,"5.02","",NA,"D.25.31/07/2021",0.307588075880759,"Lw",80,17
"D","25","31/07/2021","M",4.29,13.71,"4.97","",NA,"D.25.31/07/2021",0.312910284463895,"Lw",80,17
"D","25","31/07/2021","M",4.35,14.37,"4.85","",NA,"D.25.31/07/2021",0.302713987473904,"Lw",80,17
"D","25","31/07/2021","M",4.07,13.52,"4.73","",NA,"D.25.31/07/2021",0.30103550295858,"Lw",80,17
"D","25","31/07/2021","M",3.83,13.08,"4.5","",NA,"D.25.31/07/2021",0.292813455657492,"Lw",80,17
"D","25","31/07/2021","M",4.2,13.52,"4.6","",NA,"D.25.31/07/2021",0.310650887573965,"Lw",80,17
"D","25","31/07/2021","M",4.25,14.8,"4.97","",NA,"D.25.31/07/2021",0.287162162162162,"Lw",80,17
"B","25","31/07/2021","M",3.4,10.65,"4.2","definitely Sw. this one entered directly - in mini freezer",NA,"B.25.31/07/2021",0.31924882629108,"Lw",40,17
"B","22","31/07/2021","F",3.88,12.89,"","",NA,"B.22.31/07/2021",0.301008533747091,"Lw",145,24
"B","22","31/07/2021","F",4.05,14.4,"","",NA,"B.22.31/07/2021",0.28125,"Lw",145,24
"B","22","31/07/2021","F",4.04,13.71,"","",NA,"B.22.31/07/2021",0.294675419401896,"Lw",145,24
"B","22","31/07/2021","F",3.72,13.4,"","",NA,"B.22.31/07/2021",0.277611940298507,"Lw",145,24
"B","22","31/07/2021","F",3.93,13.49,"","",NA,"B.22.31/07/2021",0.291326908821349,"Lw",145,24
"B","22","31/07/2021","F",3.99,13.56,"","",NA,"B.22.31/07/2021",0.29424778761062,"Lw",145,24
"B","22","31/07/2021","F",4.05,13.48,"","",NA,"B.22.31/07/2021",0.300445103857567,"Lw",145,24
"B","22","31/07/2021","F",4.04,13.76,"","",NA,"B.22.31/07/2021",0.293604651162791,"Lw",145,24
"B","22","31/07/2021","F",3.88,12.91,"","",NA,"B.22.31/07/2021",0.300542215336948,"Lw",145,24
"B","22","31/07/2021","F",4.09,14.06,"","",NA,"B.22.31/07/2021",0.290896159317212,"Lw",145,24
"B","22","31/07/2021","F",4.07,14.13,"","",NA,"B.22.31/07/2021",0.288039631988677,"Lw",145,24
"B","22","31/07/2021","F",4.14,13.97,"","",NA,"B.22.31/07/2021",0.296349319971367,"Lw",145,24
"B","22","31/07/2021","F",4.08,13.65,"","",NA,"B.22.31/07/2021",0.298901098901099,"Lw",145,24
"B","22","31/07/2021","F",4.02,13.56,"","",NA,"B.22.31/07/2021",0.29646017699115,"Lw",145,24
"B","22","31/07/2021","F",3.83,13.3,"","",NA,"B.22.31/07/2021",0.28796992481203,"Lw",145,24
"B","22","31/07/2021","F",4.02,12.8,"","",NA,"B.22.31/07/2021",0.3140625,"Lw",145,24
"B","22","31/07/2021","F",4.19,13.73,"","",NA,"B.22.31/07/2021",0.30517115804807,"Lw",145,24
"B","22","31/07/2021","F",3.93,13.87,"","",NA,"B.22.31/07/2021",0.283345349675559,"Lw",145,24
"B","22","31/07/2021","F",3.8,12.87,"","",NA,"B.22.31/07/2021",0.295260295260295,"Lw",145,24
